# x_m,y_m,w_tr_right_m,w_tr_left_m
3.047433, 23.308324, 1.000000, 1.000000
3.075441, 23.266831, 1.000000, 1.000000
3.124381, 23.234009, 1.000000, 1.000000
3.150547, 23.191746, 1.000000, 1.000000
3.154276, 23.140230, 1.000000, 1.000000
3.194725, 23.103876, 1.000000, 1.000000
3.234154, 23.066810, 1.000000, 1.000000
3.270976, 23.030278, 1.000000, 1.000000
3.307570, 22.989719, 1.000000, 1.000000
3.344998, 22.951881, 1.000000, 1.000000
3.397376, 22.950215, 1.000000, 1.000000
3.436954, 22.920166, 1.000000, 1.000000
3.473042, 22.866645, 1.000000, 1.000000
3.509951, 22.856268, 1.000000, 1.000000
3.547948, 22.898501, 1.000000, 1.000000
3.600601, 22.900197, 1.000000, 1.000000
3.653644, 22.900153, 1.000000, 1.000000
3.707269, 22.898950, 1.000000, 1.000000
3.757698, 22.905349, 1.000000, 1.000000
3.793987, 22.945932, 1.000000, 1.000000
3.845045, 22.950848, 1.000000, 1.000000
3.898601, 22.949735, 1.000000, 1.000000
3.951520, 22.950160, 1.000000, 1.000000
4.004679, 22.950003, 1.000000, 1.000000
4.057832, 22.949863, 1.000000, 1.000000
4.110907, 22.949908, 1.000000, 1.000000
4.163941, 22.950056, 1.000000, 1.000000
4.216981, 22.950186, 1.000000, 1.000000
4.270081, 22.950173, 1.000000, 1.000000
4.323286, 22.949908, 1.000000, 1.000000
4.376512, 22.949590, 1.000000, 1.000000
4.429522, 22.949793, 1.000000, 1.000000
4.482165, 22.950883, 1.000000, 1.000000
4.535633, 22.949982, 1.000000, 1.000000
4.589791, 22.947413, 1.000000, 1.000000
4.629070, 22.980769, 1.000000, 1.000000
4.672918, 23.003091, 1.000000, 1.000000
4.727605, 22.999248, 1.000000, 1.000000
4.780350, 23.000090, 1.000000, 1.000000
4.833407, 23.000182, 1.000000, 1.000000
4.886616, 22.999905, 1.000000, 1.000000
4.939760, 22.999786, 1.000000, 1.000000
4.992645, 23.000291, 1.000000, 1.000000
5.045884, 22.999943, 1.000000, 1.000000
5.098967, 22.999969, 1.000000, 1.000000
5.136046, 23.038635, 1.000000, 1.000000
5.183537, 23.052163, 1.000000, 1.000000
5.237508, 23.050048, 1.000000, 1.000000
5.291546, 23.047770, 1.000000, 1.000000
5.330534, 23.081825, 1.000000, 1.000000
5.374552, 23.103738, 1.000000, 1.000000
5.430796, 23.096134, 1.000000, 1.000000
5.473014, 23.122392, 1.000000, 1.000000
5.513206, 23.153543, 1.000000, 1.000000
5.569069, 23.146858, 1.000000, 1.000000
5.615455, 23.163054, 1.000000, 1.000000
5.652796, 23.201086, 1.000000, 1.000000
5.706865, 23.198735, 1.000000, 1.000000
5.757353, 23.205026, 1.000000, 1.000000
5.793582, 23.245744, 1.000000, 1.000000
5.844504, 23.250990, 1.000000, 1.000000
5.898251, 23.249414, 1.000000, 1.000000
5.935340, 23.288055, 1.000000, 1.000000
5.982555, 23.302248, 1.000000, 1.000000
6.036557, 23.300057, 1.000000, 1.000000
6.090664, 23.297613, 1.000000, 1.000000
6.129909, 23.331049, 1.000000, 1.000000
6.173588, 23.353781, 1.000000, 1.000000
6.229855, 23.346121, 1.000000, 1.000000
6.272317, 23.371791, 1.000000, 1.000000
6.312516, 23.402923, 1.000000, 1.000000
6.367106, 23.399314, 1.000000, 1.000000
6.419875, 23.400100, 1.000000, 1.000000
6.472999, 23.400029, 1.000000, 1.000000
6.526165, 23.399856, 1.000000, 1.000000
6.578897, 23.400731, 1.000000, 1.000000
6.633610, 23.396823, 1.000000, 1.000000
6.675028, 23.425012, 1.000000, 1.000000
6.716444, 23.453208, 1.000000, 1.000000
6.771196, 23.449205, 1.000000, 1.000000
6.823877, 23.450205, 1.000000, 1.000000
6.877004, 23.450126, 1.000000, 1.000000
6.930375, 23.449459, 1.000000, 1.000000
6.983007, 23.450576, 1.000000, 1.000000
7.036237, 23.450247, 1.000000, 1.000000
7.090474, 23.447491, 1.000000, 1.000000
7.129567, 23.481292, 1.000000, 1.000000
7.173663, 23.503018, 1.000000, 1.000000
7.228276, 23.499352, 1.000000, 1.000000
7.281066, 23.500085, 1.000000, 1.000000
7.334221, 23.499939, 1.000000, 1.000000
7.387068, 23.500538, 1.000000, 1.000000
7.441359, 23.497649, 1.000000, 1.000000
7.480290, 23.531834, 1.000000, 1.000000
7.524609, 23.553048, 1.000000, 1.000000
7.579231, 23.549297, 1.000000, 1.000000
7.632009, 23.550123, 1.000000, 1.000000
7.685164, 23.550066, 1.000000, 1.000000
7.738252, 23.549984, 1.000000, 1.000000
7.791315, 23.549927, 1.000000, 1.000000
7.844397, 23.549922, 1.000000, 1.000000
7.897503, 23.549960, 1.000000, 1.000000
7.950623, 23.550020, 1.000000, 1.000000
8.003744, 23.550078, 1.000000, 1.000000
8.056854, 23.550111, 1.000000, 1.000000
8.109948, 23.550104, 1.000000, 1.000000
8.163028, 23.550067, 1.000000, 1.000000
8.216099, 23.550010, 1.000000, 1.000000
8.269166, 23.549946, 1.000000, 1.000000
8.322236, 23.549887, 1.000000, 1.000000
8.375312, 23.549845, 1.000000, 1.000000
8.428401, 23.549834, 1.000000, 1.000000
8.481507, 23.549864, 1.000000, 1.000000
8.534636, 23.549947, 1.000000, 1.000000
8.587791, 23.550092, 1.000000, 1.000000
8.640953, 23.550253, 1.000000, 1.000000
8.694090, 23.550354, 1.000000, 1.000000
8.747172, 23.550322, 1.000000, 1.000000
8.800166, 23.550080, 1.000000, 1.000000
8.853043, 23.549553, 1.000000, 1.000000
8.905907, 23.549000, 1.000000, 1.000000
8.959328, 23.549789, 1.000000, 1.000000
9.013902, 23.553361, 1.000000, 1.000000
9.061254, 23.539496, 1.000000, 1.000000
9.098537, 23.501323, 1.000000, 1.000000
9.150971, 23.499728, 1.000000, 1.000000
9.204231, 23.500130, 1.000000, 1.000000
9.257227, 23.499891, 1.000000, 1.000000
9.310441, 23.500180, 1.000000, 1.000000
9.363222, 23.499422, 1.000000, 1.000000
9.417535, 23.502364, 1.000000, 1.000000
9.464634, 23.487888, 1.000000, 1.000000
9.501862, 23.449585, 1.000000, 1.000000
9.555173, 23.450107, 1.000000, 1.000000
9.608339, 23.450280, 1.000000, 1.000000
9.661179, 23.449664, 1.000000, 1.000000
9.714302, 23.449734, 1.000000, 1.000000
9.767557, 23.450122, 1.000000, 1.000000
9.820792, 23.450460, 1.000000, 1.000000
9.873853, 23.450379, 1.000000, 1.000000
9.926611, 23.449567, 1.000000, 1.000000
9.979446, 23.448939, 1.000000, 1.000000
10.033238, 23.450623, 1.000000, 1.000000
10.087239, 23.452813, 1.000000, 1.000000
10.127192, 23.421085, 1.000000, 1.000000
10.170291, 23.396954, 1.000000, 1.000000
10.224968, 23.400774, 1.000000, 1.000000
10.277636, 23.399744, 1.000000, 1.000000
10.330750, 23.399793, 1.000000, 1.000000
10.384201, 23.400653, 1.000000, 1.000000
10.437003, 23.399948, 1.000000, 1.000000
10.489668, 23.398910, 1.000000, 1.000000
10.543609, 23.400953, 1.000000, 1.000000
10.596514, 23.400494, 1.000000, 1.000000
10.634105, 23.363066, 1.000000, 1.000000
10.680791, 23.347596, 1.000000, 1.000000
10.735122, 23.350579, 1.000000, 1.000000
10.787727, 23.349398, 1.000000, 1.000000
10.841981, 23.352198, 1.000000, 1.000000
10.880846, 23.317845, 1.000000, 1.000000
10.925170, 23.296670, 1.000000, 1.000000
10.980090, 23.301079, 1.000000, 1.000000
11.032604, 23.299676, 1.000000, 1.000000
11.085622, 23.299490, 1.000000, 1.000000
11.140016, 23.302628, 1.000000, 1.000000
11.179277, 23.269232, 1.000000, 1.000000
11.223157, 23.246984, 1.000000, 1.000000
11.277547, 23.250113, 1.000000, 1.000000
11.331720, 23.252714, 1.000000, 1.000000
11.374425, 23.227637, 1.000000, 1.000000
11.414957, 23.197310, 1.000000, 1.000000
11.468578, 23.198569, 1.000000, 1.000000
11.522506, 23.200584, 1.000000, 1.000000
11.575784, 23.201035, 1.000000, 1.000000
11.628664, 23.200526, 1.000000, 1.000000
11.681403, 23.199663, 1.000000, 1.000000
11.734255, 23.199055, 1.000000, 1.000000
11.787486, 23.199378, 1.000000, 1.000000
11.841374, 23.201351, 1.000000, 1.000000
11.894182, 23.200631, 1.000000, 1.000000
11.934697, 23.169647, 1.000000, 1.000000
11.969389, 23.127883, 1.000000, 1.000000
12.009915, 23.092403, 1.000000, 1.000000
12.047857, 23.054992, 1.000000, 1.000000
12.050268, 23.002835, 1.000000, 1.000000
12.050610, 22.949891, 1.000000, 1.000000
12.088166, 22.912389, 1.000000, 1.000000
12.103479, 22.865593, 1.000000, 1.000000
12.100083, 22.811061, 1.000000, 1.000000
12.098987, 22.757551, 1.000000, 1.000000
12.099404, 22.704680, 1.000000, 1.000000
12.100324, 22.651970, 1.000000, 1.000000
12.100738, 22.598947, 1.000000, 1.000000
12.100033, 22.545458, 1.000000, 1.000000
12.099068, 22.492550, 1.000000, 1.000000
12.101941, 22.438814, 1.000000, 1.000000
12.092041, 22.389520, 1.000000, 1.000000
12.052061, 22.353073, 1.000000, 1.000000
12.049597, 22.300999, 1.000000, 1.000000
12.050147, 22.247682, 1.000000, 1.000000
12.049927, 22.194669, 1.000000, 1.000000
12.050004, 22.141543, 1.000000, 1.000000
12.050023, 22.088450, 1.000000, 1.000000
12.050015, 22.035365, 1.000000, 1.000000
12.050003, 21.982273, 1.000000, 1.000000
12.049991, 21.929174, 1.000000, 1.000000
12.049982, 21.876073, 1.000000, 1.000000
12.049979, 21.822974, 1.000000, 1.000000
12.049986, 21.769880, 1.000000, 1.000000
12.050001, 21.716791, 1.000000, 1.000000
12.050019, 21.663705, 1.000000, 1.000000
12.050034, 21.610618, 1.000000, 1.000000
12.050042, 21.557528, 1.000000, 1.000000
12.050037, 21.504432, 1.000000, 1.000000
12.050022, 21.451332, 1.000000, 1.000000
12.050002, 21.398229, 1.000000, 1.000000
12.049981, 21.345125, 1.000000, 1.000000
12.049963, 21.292023, 1.000000, 1.000000
12.049952, 21.238923, 1.000000, 1.000000
12.049948, 21.185827, 1.000000, 1.000000
12.049949, 21.132732, 1.000000, 1.000000
12.049954, 21.079640, 1.000000, 1.000000
12.049963, 21.026549, 1.000000, 1.000000
12.049976, 20.973460, 1.000000, 1.000000
12.049990, 20.920371, 1.000000, 1.000000
12.050005, 20.867283, 1.000000, 1.000000
12.050021, 20.814195, 1.000000, 1.000000
12.050036, 20.761107, 1.000000, 1.000000
12.050050, 20.708018, 1.000000, 1.000000
12.050061, 20.654928, 1.000000, 1.000000
12.050070, 20.601837, 1.000000, 1.000000
12.050074, 20.548745, 1.000000, 1.000000
12.050073, 20.495650, 1.000000, 1.000000
12.050066, 20.442553, 1.000000, 1.000000
12.050053, 20.389453, 1.000000, 1.000000
12.050032, 20.336350, 1.000000, 1.000000
12.050003, 20.283243, 1.000000, 1.000000
12.049964, 20.230132, 1.000000, 1.000000
12.049920, 20.177019, 1.000000, 1.000000
12.049876, 20.123907, 1.000000, 1.000000
12.049843, 20.070799, 1.000000, 1.000000
12.049829, 20.017698, 1.000000, 1.000000
12.049841, 19.964608, 1.000000, 1.000000
12.049889, 19.911534, 1.000000, 1.000000
12.049980, 19.858477, 1.000000, 1.000000
12.050123, 19.805442, 1.000000, 1.000000
12.050327, 19.752431, 1.000000, 1.000000
12.050600, 19.699450, 1.000000, 1.000000
12.050453, 19.646295, 1.000000, 1.000000
12.047529, 19.591989, 1.000000, 1.000000
12.056264, 19.542513, 1.000000, 1.000000
12.094371, 19.505203, 1.000000, 1.000000
12.102808, 19.455603, 1.000000, 1.000000
12.099966, 19.401331, 1.000000, 1.000000
12.099003, 19.347837, 1.000000, 1.000000
12.099286, 19.294860, 1.000000, 1.000000
12.100181, 19.242136, 1.000000, 1.000000
12.101046, 19.189400, 1.000000, 1.000000
12.100584, 19.136114, 1.000000, 1.000000
12.096515, 19.081335, 1.000000, 1.000000
12.113462, 19.035260, 1.000000, 1.000000
12.150468, 18.997494, 1.000000, 1.000000
12.150091, 18.944243, 1.000000, 1.000000
12.149598, 18.890944, 1.000000, 1.000000
12.150071, 18.838046, 1.000000, 1.000000
12.150195, 18.785002, 1.000000, 1.000000
12.150100, 18.731868, 1.000000, 1.000000
12.149914, 18.678697, 1.000000, 1.000000
12.149777, 18.625546, 1.000000, 1.000000
12.150051, 18.572565, 1.000000, 1.000000
12.150745, 18.519755, 1.000000, 1.000000
12.146715, 18.464992, 1.000000, 1.000000
12.177186, 18.424563, 1.000000, 1.000000
12.201164, 18.381233, 1.000000, 1.000000
12.210156, 18.332628, 1.000000, 1.000000
12.253373, 18.296273, 1.000000, 1.000000
12.289951, 18.255951, 1.000000, 1.000000
12.339368, 18.248539, 1.000000, 1.000000
12.393558, 18.250875, 1.000000, 1.000000
12.445911, 18.249137, 1.000000, 1.000000
12.499683, 18.250773, 1.000000, 1.000000
12.551800, 18.248408, 1.000000, 1.000000
12.588557, 18.208967, 1.000000, 1.000000
12.636998, 18.197733, 1.000000, 1.000000
12.691493, 18.201114, 1.000000, 1.000000
12.744073, 18.199872, 1.000000, 1.000000
12.796754, 18.198872, 1.000000, 1.000000
12.850970, 18.201579, 1.000000, 1.000000
12.902392, 18.197542, 1.000000, 1.000000
12.939134, 18.158065, 1.000000, 1.000000
12.988215, 18.148375, 1.000000, 1.000000
13.042008, 18.150060, 1.000000, 1.000000
13.095573, 18.151197, 1.000000, 1.000000
13.133513, 18.114609, 1.000000, 1.000000
13.179300, 18.096967, 1.000000, 1.000000
13.234113, 18.101116, 1.000000, 1.000000
13.286541, 18.099507, 1.000000, 1.000000
13.339738, 18.099754, 1.000000, 1.000000
13.393699, 18.101847, 1.000000, 1.000000
13.431996, 18.066122, 1.000000, 1.000000
13.476951, 18.046472, 1.000000, 1.000000
13.533089, 18.053818, 1.000000, 1.000000
13.574422, 18.025426, 1.000000, 1.000000
13.615683, 17.996856, 1.000000, 1.000000
13.670425, 18.000834, 1.000000, 1.000000
13.722838, 17.999188, 1.000000, 1.000000
13.777563, 18.003124, 1.000000, 1.000000
13.821195, 17.980280, 1.000000, 1.000000
13.860440, 17.946843, 1.000000, 1.000000
13.915983, 17.952754, 1.000000, 1.000000
13.963383, 17.939009, 1.000000, 1.000000
14.000411, 17.900220, 1.000000, 1.000000
14.053316, 17.899762, 1.000000, 1.000000
14.106965, 17.901100, 1.000000, 1.000000
14.157480, 17.894873, 1.000000, 1.000000
14.193756, 17.854269, 1.000000, 1.000000
14.244676, 17.849019, 1.000000, 1.000000
14.298388, 17.850509, 1.000000, 1.000000
14.335589, 17.812139, 1.000000, 1.000000
14.382491, 17.797189, 1.000000, 1.000000
14.437207, 17.801104, 1.000000, 1.000000
14.489661, 17.799559, 1.000000, 1.000000
14.542876, 17.799850, 1.000000, 1.000000
14.596454, 17.801015, 1.000000, 1.000000
14.634032, 17.763557, 1.000000, 1.000000
14.680490, 17.747533, 1.000000, 1.000000
14.734583, 17.749946, 1.000000, 1.000000
14.788794, 17.752639, 1.000000, 1.000000
14.828563, 17.720469, 1.000000, 1.000000
14.871829, 17.696740, 1.000000, 1.000000
14.926610, 17.700813, 1.000000, 1.000000
14.979376, 17.700020, 1.000000, 1.000000
15.032358, 17.699748, 1.000000, 1.000000
15.085498, 17.699859, 1.000000, 1.000000
15.138688, 17.700088, 1.000000, 1.000000
15.191855, 17.700263, 1.000000, 1.000000
15.244927, 17.700209, 1.000000, 1.000000
15.297833, 17.699754, 1.000000, 1.000000
15.350729, 17.699275, 1.000000, 1.000000
15.404797, 17.701623, 1.000000, 1.000000
15.455371, 17.695538, 1.000000, 1.000000
15.493401, 17.659171, 1.000000, 1.000000
15.541534, 17.647192, 1.000000, 1.000000
15.595148, 17.648447, 1.000000, 1.000000
15.648632, 17.649386, 1.000000, 1.000000
15.701993, 17.650029, 1.000000, 1.000000
15.755249, 17.650420, 1.000000, 1.000000
15.808419, 17.650602, 1.000000, 1.000000
15.861520, 17.650618, 1.000000, 1.000000
15.914572, 17.650515, 1.000000, 1.000000
15.967592, 17.650334, 1.000000, 1.000000
16.020598, 17.650120, 1.000000, 1.000000
16.073608, 17.649917, 1.000000, 1.000000
16.126641, 17.649767, 1.000000, 1.000000
16.179702, 17.649687, 1.000000, 1.000000
16.232788, 17.649666, 1.000000, 1.000000
16.285893, 17.649691, 1.000000, 1.000000
16.339012, 17.649752, 1.000000, 1.000000
16.392141, 17.649835, 1.000000, 1.000000
16.445275, 17.649930, 1.000000, 1.000000
16.498409, 17.650024, 1.000000, 1.000000
16.551537, 17.650106, 1.000000, 1.000000
16.604655, 17.650163, 1.000000, 1.000000
16.657760, 17.650188, 1.000000, 1.000000
16.710853, 17.650185, 1.000000, 1.000000
16.763937, 17.650159, 1.000000, 1.000000
16.817014, 17.650117, 1.000000, 1.000000
16.870087, 17.650065, 1.000000, 1.000000
16.923159, 17.650009, 1.000000, 1.000000
16.976231, 17.649955, 1.000000, 1.000000
17.029307, 17.649910, 1.000000, 1.000000
17.082389, 17.649879, 1.000000, 1.000000
17.135479, 17.649870, 1.000000, 1.000000
17.188580, 17.649886, 1.000000, 1.000000
17.241692, 17.649927, 1.000000, 1.000000
17.294812, 17.649989, 1.000000, 1.000000
17.347939, 17.650066, 1.000000, 1.000000
17.401070, 17.650154, 1.000000, 1.000000
17.454184, 17.650203, 1.000000, 1.000000
17.507191, 17.649991, 1.000000, 1.000000
17.559989, 17.649276, 1.000000, 1.000000
17.614293, 17.652195, 1.000000, 1.000000
17.662386, 17.640119, 1.000000, 1.000000
17.699182, 17.600773, 1.000000, 1.000000
17.751938, 17.599955, 1.000000, 1.000000
17.804958, 17.599774, 1.000000, 1.000000
17.858656, 17.601233, 1.000000, 1.000000
17.908681, 17.593820, 1.000000, 1.000000
17.945006, 17.553335, 1.000000, 1.000000
17.996429, 17.549300, 1.000000, 1.000000
18.049923, 17.550266, 1.000000, 1.000000
18.102774, 17.549677, 1.000000, 1.000000
18.156432, 17.551037, 1.000000, 1.000000
18.207067, 17.545101, 1.000000, 1.000000
18.243345, 17.504501, 1.000000, 1.000000
18.294231, 17.499169, 1.000000, 1.000000
18.347682, 17.500031, 1.000000, 1.000000
18.400788, 17.500057, 1.000000, 1.000000
18.453998, 17.500337, 1.000000, 1.000000
18.506564, 17.499060, 1.000000, 1.000000
18.560894, 17.502044, 1.000000, 1.000000
18.609978, 17.492360, 1.000000, 1.000000
18.646803, 17.453084, 1.000000, 1.000000
18.697870, 17.448188, 1.000000, 1.000000
18.752136, 17.451016, 1.000000, 1.000000
18.804973, 17.450396, 1.000000, 1.000000
18.857641, 17.449365, 1.000000, 1.000000
18.910912, 17.449790, 1.000000, 1.000000
18.964307, 17.450513, 1.000000, 1.000000
19.017162, 17.449939, 1.000000, 1.000000
19.069972, 17.449254, 1.000000, 1.000000
19.124586, 17.452911, 1.000000, 1.000000
19.169522, 17.433238, 1.000000, 1.000000
19.208585, 17.399383, 1.000000, 1.000000
19.261039, 17.397777, 1.000000, 1.000000
19.314950, 17.399724, 1.000000, 1.000000
19.368427, 17.400663, 1.000000, 1.000000
19.421592, 17.400869, 1.000000, 1.000000
19.474565, 17.400618, 1.000000, 1.000000
19.527467, 17.400186, 1.000000, 1.000000
19.580415, 17.399838, 1.000000, 1.000000
19.633449, 17.399668, 1.000000, 1.000000
19.686546, 17.399634, 1.000000, 1.000000
19.739681, 17.399687, 1.000000, 1.000000
19.792831, 17.399779, 1.000000, 1.000000
19.845973, 17.399867, 1.000000, 1.000000
19.899103, 17.399941, 1.000000, 1.000000
19.952222, 17.400002, 1.000000, 1.000000
20.005331, 17.400049, 1.000000, 1.000000
20.058431, 17.400085, 1.000000, 1.000000
20.111525, 17.400110, 1.000000, 1.000000
20.164612, 17.400125, 1.000000, 1.000000
20.217695, 17.400131, 1.000000, 1.000000
20.270775, 17.400129, 1.000000, 1.000000
20.323853, 17.400119, 1.000000, 1.000000
20.376930, 17.400103, 1.000000, 1.000000
20.430008, 17.400082, 1.000000, 1.000000
20.483088, 17.400057, 1.000000, 1.000000
20.536172, 17.400027, 1.000000, 1.000000
20.589260, 17.399996, 1.000000, 1.000000
20.642353, 17.399962, 1.000000, 1.000000
20.695454, 17.399928, 1.000000, 1.000000
20.748564, 17.399894, 1.000000, 1.000000
20.801683, 17.399861, 1.000000, 1.000000
20.854814, 17.399830, 1.000000, 1.000000
20.907952, 17.399808, 1.000000, 1.000000
20.961077, 17.399821, 1.000000, 1.000000
21.014169, 17.399899, 1.000000, 1.000000
21.067203, 17.400071, 1.000000, 1.000000
21.120159, 17.400368, 1.000000, 1.000000
21.173033, 17.400774, 1.000000, 1.000000
21.226440, 17.399903, 1.000000, 1.000000
21.280837, 17.396864, 1.000000, 1.000000
21.323507, 17.422091, 1.000000, 1.000000
21.364079, 17.452262, 1.000000, 1.000000
21.417447, 17.451607, 1.000000, 1.000000
21.471334, 17.449700, 1.000000, 1.000000
21.524680, 17.449096, 1.000000, 1.000000
21.577684, 17.449312, 1.000000, 1.000000
21.630548, 17.449867, 1.000000, 1.000000
21.683463, 17.450299, 1.000000, 1.000000
21.736490, 17.450461, 1.000000, 1.000000
21.789603, 17.450418, 1.000000, 1.000000
21.842770, 17.450244, 1.000000, 1.000000
21.895962, 17.450011, 1.000000, 1.000000
21.949148, 17.449788, 1.000000, 1.000000
22.002308, 17.449630, 1.000000, 1.000000
22.055420, 17.449587, 1.000000, 1.000000
22.108465, 17.449707, 1.000000, 1.000000
22.161421, 17.450041, 1.000000, 1.000000
22.214270, 17.450633, 1.000000, 1.000000
22.267214, 17.450998, 1.000000, 1.000000
22.320851, 17.449689, 1.000000, 1.000000
22.375368, 17.446253, 1.000000, 1.000000
22.418995, 17.469110, 1.000000, 1.000000
22.458465, 17.502003, 1.000000, 1.000000
22.512558, 17.499593, 1.000000, 1.000000
22.565522, 17.499907, 1.000000, 1.000000
22.618300, 17.500671, 1.000000, 1.000000
22.672866, 17.497119, 1.000000, 1.000000
22.718072, 17.516164, 1.000000, 1.000000
22.756374, 17.551876, 1.000000, 1.000000
22.810471, 17.549456, 1.000000, 1.000000
22.863109, 17.550558, 1.000000, 1.000000
22.917388, 17.547698, 1.000000, 1.000000
22.964555, 17.562010, 1.000000, 1.000000
23.001746, 17.600404, 1.000000, 1.000000
23.055098, 17.599782, 1.000000, 1.000000
23.107954, 17.600358, 1.000000, 1.000000
23.161876, 17.598360, 1.000000, 1.000000
23.210891, 17.608208, 1.000000, 1.000000
23.247399, 17.648253, 1.000000, 1.000000
23.299661, 17.650261, 1.000000, 1.000000
23.352813, 17.650125, 1.000000, 1.000000
23.406341, 17.649078, 1.000000, 1.000000
23.457093, 17.654733, 1.000000, 1.000000
23.493336, 17.695416, 1.000000, 1.000000
23.544077, 17.701097, 1.000000, 1.000000
23.597933, 17.699260, 1.000000, 1.000000
23.635125, 17.737650, 1.000000, 1.000000
23.682011, 17.752640, 1.000000, 1.000000
23.736647, 17.748918, 1.000000, 1.000000
23.789003, 17.750701, 1.000000, 1.000000
23.842425, 17.749911, 1.000000, 1.000000
23.895944, 17.748886, 1.000000, 1.000000
23.933688, 17.785945, 1.000000, 1.000000
23.979615, 17.803248, 1.000000, 1.000000
24.035549, 17.796396, 1.000000, 1.000000
24.076166, 17.826519, 1.000000, 1.000000
24.118118, 17.853417, 1.000000, 1.000000
24.173016, 17.849063, 1.000000, 1.000000
24.225695, 17.850068, 1.000000, 1.000000
24.278464, 17.850854, 1.000000, 1.000000
24.333373, 17.846472, 1.000000, 1.000000
24.374187, 17.876125, 1.000000, 1.000000
24.417161, 17.900567, 1.000000, 1.000000
24.465369, 17.912262, 1.000000, 1.000000
24.502808, 17.950277, 1.000000, 1.000000
24.554887, 17.952025, 1.000000, 1.000000
24.591661, 17.990061, 1.000000, 1.000000
24.634576, 18.028178, 1.000000, 1.000000
24.650210, 18.073528, 1.000000, 1.000000
24.663079, 18.121783, 1.000000, 1.000000
24.707549, 18.155821, 1.000000, 1.000000
24.744811, 18.193221, 1.000000, 1.000000
24.779262, 18.237481, 1.000000, 1.000000
24.826407, 18.250139, 1.000000, 1.000000
24.878718, 18.263710, 1.000000, 1.000000
24.900045, 18.313219, 1.000000, 1.000000
24.908526, 18.362039, 1.000000, 1.000000
24.948806, 18.398571, 1.000000, 1.000000
24.950222, 18.451141, 1.000000, 1.000000
24.949880, 18.504357, 1.000000, 1.000000
24.950105, 18.557364, 1.000000, 1.000000
24.949828, 18.610573, 1.000000, 1.000000
24.950560, 18.663363, 1.000000, 1.000000
24.947678, 18.717652, 1.000000, 1.000000
24.962027, 18.764803, 1.000000, 1.000000
25.000156, 18.802104, 1.000000, 1.000000
25.000738, 18.854957, 1.000000, 1.000000
24.998831, 18.908842, 1.000000, 1.000000
25.000414, 18.961280, 1.000000, 1.000000
25.001031, 19.014119, 1.000000, 1.000000
24.996770, 19.068979, 1.000000, 1.000000
25.013533, 19.115130, 1.000000, 1.000000
25.050617, 19.152864, 1.000000, 1.000000
25.050156, 19.206150, 1.000000, 1.000000
25.048553, 19.259908, 1.000000, 1.000000
25.056944, 19.309527, 1.000000, 1.000000
25.097119, 19.345980, 1.000000, 1.000000
25.101028, 19.397456, 1.000000, 1.000000
25.098975, 19.451401, 1.000000, 1.000000
25.100441, 19.503888, 1.000000, 1.000000
25.100998, 19.556752, 1.000000, 1.000000
25.097341, 19.611361, 1.000000, 1.000000
25.108300, 19.659916, 1.000000, 1.000000
25.147597, 19.696733, 1.000000, 1.000000
25.150809, 19.748497, 1.000000, 1.000000
25.149182, 19.802266, 1.000000, 1.000000
25.151031, 19.854594, 1.000000, 1.000000
25.148226, 19.908851, 1.000000, 1.000000
25.156449, 19.958539, 1.000000, 1.000000
25.196619, 19.994995, 1.000000, 1.000000
25.200791, 20.046361, 1.000000, 1.000000
25.199520, 20.099982, 1.000000, 1.000000
25.201626, 20.152204, 1.000000, 1.000000
25.241212, 20.188902, 1.000000, 1.000000
25.252190, 20.237449, 1.000000, 1.000000
25.248913, 20.291901, 1.000000, 1.000000
25.250774, 20.344225, 1.000000, 1.000000
25.249532, 20.397834, 1.000000, 1.000000
25.250760, 20.450420, 1.000000, 1.000000
25.290043, 20.487243, 1.000000, 1.000000
25.301927, 20.535415, 1.000000, 1.000000
25.299744, 20.589413, 1.000000, 1.000000
25.299680, 20.642535, 1.000000, 1.000000
25.300507, 20.695286, 1.000000, 1.000000
25.299609, 20.748753, 1.000000, 1.000000
25.300688, 20.801400, 1.000000, 1.000000
25.335340, 20.840142, 1.000000, 1.000000
25.383210, 20.873408, 1.000000, 1.000000
25.399647, 20.919694, 1.000000, 1.000000
25.413547, 20.967031, 1.000000, 1.000000
25.451379, 21.004455, 1.000000, 1.000000
25.449576, 21.058296, 1.000000, 1.000000
25.450496, 21.111010, 1.000000, 1.000000
25.447828, 21.165209, 1.000000, 1.000000
25.461084, 21.212813, 1.000000, 1.000000
25.499444, 21.250018, 1.000000, 1.000000
25.501388, 21.302308, 1.000000, 1.000000
25.540787, 21.339083, 1.000000, 1.000000
25.552353, 21.387387, 1.000000, 1.000000
25.547454, 21.442510, 1.000000, 1.000000
25.582902, 21.480922, 1.000000, 1.000000
25.602845, 21.525755, 1.000000, 1.000000
25.600050, 21.580008, 1.000000, 1.000000
25.596976, 21.634376, 1.000000, 1.000000
25.625523, 21.675645, 1.000000, 1.000000
25.653820, 21.717019, 1.000000, 1.000000
25.646433, 21.773173, 1.000000, 1.000000
25.666341, 21.818022, 1.000000, 1.000000
25.701888, 21.856392, 1.000000, 1.000000
25.699560, 21.910451, 1.000000, 1.000000
25.699924, 21.963395, 1.000000, 1.000000
25.700627, 22.016198, 1.000000, 1.000000
25.697330, 22.070658, 1.000000, 1.000000
25.714324, 22.116714, 1.000000, 1.000000
