# x_m,y_m,w_tr_right_m,w_tr_left_m
19.299463, 10.542025, 1.000000, 1.000000
19.299770, 10.487477, 1.000000, 1.000000
19.300614, 10.432707, 1.000000, 1.000000
19.299746, 10.378646, 1.000000, 1.000000
19.299151, 10.324471, 1.000000, 1.000000
19.303526, 10.268238, 1.000000, 1.000000
19.275465, 10.225441, 1.000000, 1.000000
19.246128, 10.183172, 1.000000, 1.000000
19.253903, 10.125530, 1.000000, 1.000000
19.230593, 10.080765, 1.000000, 1.000000
19.198821, 10.039504, 1.000000, 1.000000
19.192401, 9.987743, 1.000000, 1.000000
19.150501, 9.950678, 1.000000, 1.000000
19.150782, 9.896141, 1.000000, 1.000000
19.145544, 9.843889, 1.000000, 1.000000
19.103415, 9.806919, 1.000000, 1.000000
19.100714, 9.753617, 1.000000, 1.000000
19.061845, 9.715296, 1.000000, 1.000000
19.051047, 9.665348, 1.000000, 1.000000
19.022063, 9.622931, 1.000000, 1.000000
18.999596, 9.577820, 1.000000, 1.000000
18.982960, 9.530280, 1.000000, 1.000000
18.948276, 9.490234, 1.000000, 1.000000
18.944689, 9.437312, 1.000000, 1.000000
18.901355, 9.400772, 1.000000, 1.000000
18.861196, 9.363079, 1.000000, 1.000000
18.825864, 9.323339, 1.000000, 1.000000
18.782106, 9.286727, 1.000000, 1.000000
18.749324, 9.246302, 1.000000, 1.000000
18.747755, 9.191302, 1.000000, 1.000000
18.707814, 9.152002, 1.000000, 1.000000
18.652963, 9.150458, 1.000000, 1.000000
18.612095, 9.118498, 1.000000, 1.000000
18.578114, 9.068541, 1.000000, 1.000000
18.531684, 9.049446, 1.000000, 1.000000
18.480938, 9.040544, 1.000000, 1.000000
18.446018, 8.993470, 1.000000, 1.000000
18.408532, 8.952587, 1.000000, 1.000000
18.354732, 8.951087, 1.000000, 1.000000
18.315575, 8.914238, 1.000000, 1.000000
18.268393, 8.896761, 1.000000, 1.000000
18.211210, 8.903430, 1.000000, 1.000000
18.170978, 8.869175, 1.000000, 1.000000
18.125676, 8.847162, 1.000000, 1.000000
18.070121, 8.849900, 1.000000, 1.000000
18.014442, 8.852936, 1.000000, 1.000000
17.972626, 8.822506, 1.000000, 1.000000
17.929017, 8.796404, 1.000000, 1.000000
17.872675, 8.801043, 1.000000, 1.000000
17.818713, 8.799934, 1.000000, 1.000000
17.764592, 8.799211, 1.000000, 1.000000
17.708766, 8.802604, 1.000000, 1.000000
17.669065, 8.767067, 1.000000, 1.000000
17.622886, 8.747168, 1.000000, 1.000000
17.566970, 8.750779, 1.000000, 1.000000
17.513214, 8.749175, 1.000000, 1.000000
17.457491, 8.752313, 1.000000, 1.000000
17.418109, 8.716031, 1.000000, 1.000000
17.371428, 8.697281, 1.000000, 1.000000
17.315673, 8.700657, 1.000000, 1.000000
17.261509, 8.699762, 1.000000, 1.000000
17.207018, 8.700001, 1.000000, 1.000000
17.152696, 8.700176, 1.000000, 1.000000
17.098261, 8.700074, 1.000000, 1.000000
17.043745, 8.699850, 1.000000, 1.000000
16.989274, 8.699762, 1.000000, 1.000000
16.934971, 8.700071, 1.000000, 1.000000
16.880902, 8.700890, 1.000000, 1.000000
16.824763, 8.696732, 1.000000, 1.000000
16.779616, 8.719143, 1.000000, 1.000000
16.739157, 8.752837, 1.000000, 1.000000
16.683180, 8.749082, 1.000000, 1.000000
16.629505, 8.750884, 1.000000, 1.000000
16.573420, 8.746865, 1.000000, 1.000000
16.528651, 8.770168, 1.000000, 1.000000
16.487828, 8.802994, 1.000000, 1.000000
16.431845, 8.799223, 1.000000, 1.000000
16.377753, 8.800018, 1.000000, 1.000000
16.323632, 8.800741, 1.000000, 1.000000
16.267587, 8.796821, 1.000000, 1.000000
16.224754, 8.824796, 1.000000, 1.000000
16.182242, 8.853546, 1.000000, 1.000000
16.125964, 8.849063, 1.000000, 1.000000
16.071900, 8.849924, 1.000000, 1.000000
16.017901, 8.850942, 1.000000, 1.000000
15.961815, 8.846921, 1.000000, 1.000000
15.921217, 8.880294, 1.000000, 1.000000
15.876150, 8.902875, 1.000000, 1.000000
15.820589, 8.900123, 1.000000, 1.000000
15.764855, 8.896952, 1.000000, 1.000000
15.723071, 8.927459, 1.000000, 1.000000
15.679345, 8.953279, 1.000000, 1.000000
15.623176, 8.949058, 1.000000, 1.000000
15.569534, 8.950940, 1.000000, 1.000000
15.513464, 8.946959, 1.000000, 1.000000
15.472050, 8.978359, 1.000000, 1.000000
15.428064, 9.003552, 1.000000, 1.000000
15.371749, 8.998977, 1.000000, 1.000000
15.317785, 9.000082, 1.000000, 1.000000
15.263477, 9.000354, 1.000000, 1.000000
15.208821, 8.999786, 1.000000, 1.000000
15.154420, 8.999833, 1.000000, 1.000000
15.100053, 8.999964, 1.000000, 1.000000
15.045667, 9.000048, 1.000000, 1.000000
14.991265, 9.000094, 1.000000, 1.000000
14.936850, 9.000107, 1.000000, 1.000000
14.882424, 9.000095, 1.000000, 1.000000
14.827991, 9.000065, 1.000000, 1.000000
14.773553, 9.000023, 1.000000, 1.000000
14.719112, 8.999975, 1.000000, 1.000000
14.664673, 8.999930, 1.000000, 1.000000
14.610236, 8.999892, 1.000000, 1.000000
14.555807, 8.999871, 1.000000, 1.000000
14.501386, 8.999871, 1.000000, 1.000000
14.446977, 8.999900, 1.000000, 1.000000
14.392583, 8.999965, 1.000000, 1.000000
14.338207, 9.000072, 1.000000, 1.000000
14.283851, 9.000228, 1.000000, 1.000000
14.229518, 9.000441, 1.000000, 1.000000
14.175112, 9.000477, 1.000000, 1.000000
14.119000, 8.996395, 1.000000, 1.000000
14.076017, 9.024007, 1.000000, 1.000000
14.033717, 9.053271, 1.000000, 1.000000
13.977587, 9.049143, 1.000000, 1.000000
13.923519, 9.049995, 1.000000, 1.000000
13.869206, 9.050256, 1.000000, 1.000000
13.814698, 9.050045, 1.000000, 1.000000
13.760216, 9.049896, 1.000000, 1.000000
13.705798, 9.049905, 1.000000, 1.000000
13.651396, 9.049948, 1.000000, 1.000000
13.596993, 9.049992, 1.000000, 1.000000
13.542587, 9.050029, 1.000000, 1.000000
13.488178, 9.050057, 1.000000, 1.000000
13.433762, 9.050069, 1.000000, 1.000000
13.379338, 9.050061, 1.000000, 1.000000
13.324904, 9.050028, 1.000000, 1.000000
13.270457, 9.049966, 1.000000, 1.000000
13.215996, 9.049870, 1.000000, 1.000000
13.161541, 9.049787, 1.000000, 1.000000
13.107338, 9.050311, 1.000000, 1.000000
13.052778, 9.049976, 1.000000, 1.000000
12.998720, 9.050850, 1.000000, 1.000000
12.961223, 9.091709, 1.000000, 1.000000
12.910828, 9.101427, 1.000000, 1.000000
12.855695, 9.099709, 1.000000, 1.000000
12.801446, 9.100125, 1.000000, 1.000000
12.746961, 9.099970, 1.000000, 1.000000
12.692539, 9.099965, 1.000000, 1.000000
12.638123, 9.099979, 1.000000, 1.000000
12.583708, 9.099991, 1.000000, 1.000000
12.529291, 9.100002, 1.000000, 1.000000
12.474874, 9.100010, 1.000000, 1.000000
12.420456, 9.100016, 1.000000, 1.000000
12.366036, 9.100019, 1.000000, 1.000000
12.311615, 9.100019, 1.000000, 1.000000
12.257193, 9.100015, 1.000000, 1.000000
12.202769, 9.100008, 1.000000, 1.000000
12.148344, 9.099998, 1.000000, 1.000000
12.093919, 9.099988, 1.000000, 1.000000
12.039494, 9.099978, 1.000000, 1.000000
11.985071, 9.099972, 1.000000, 1.000000
11.930649, 9.099970, 1.000000, 1.000000
11.876230, 9.099975, 1.000000, 1.000000
11.821815, 9.099988, 1.000000, 1.000000
11.767404, 9.100011, 1.000000, 1.000000
11.712997, 9.100045, 1.000000, 1.000000
11.658588, 9.100073, 1.000000, 1.000000
11.604164, 9.100066, 1.000000, 1.000000
11.549716, 9.099999, 1.000000, 1.000000
11.495231, 9.099844, 1.000000, 1.000000
11.440795, 9.099808, 1.000000, 1.000000
11.386772, 9.100769, 1.000000, 1.000000
11.330961, 9.097413, 1.000000, 1.000000
11.283489, 9.114188, 1.000000, 1.000000
11.244640, 9.151783, 1.000000, 1.000000
11.189215, 9.149358, 1.000000, 1.000000
11.135120, 9.150144, 1.000000, 1.000000
11.080733, 9.150225, 1.000000, 1.000000
11.025979, 9.149421, 1.000000, 1.000000
10.971984, 9.150449, 1.000000, 1.000000
10.917605, 9.150550, 1.000000, 1.000000
10.861703, 9.146975, 1.000000, 1.000000
10.821190, 9.180550, 1.000000, 1.000000
10.776064, 9.202990, 1.000000, 1.000000
10.720064, 9.199179, 1.000000, 1.000000
10.666371, 9.200935, 1.000000, 1.000000
10.610328, 9.197020, 1.000000, 1.000000
10.570733, 9.232812, 1.000000, 1.000000
10.523261, 9.249589, 1.000000, 1.000000
10.477766, 9.271138, 1.000000, 1.000000
10.435775, 9.301145, 1.000000, 1.000000
10.385365, 9.310832, 1.000000, 1.000000
10.347421, 9.350609, 1.000000, 1.000000
10.293600, 9.352050, 1.000000, 1.000000
10.255701, 9.392000, 1.000000, 1.000000
10.218512, 9.433390, 1.000000, 1.000000
10.179209, 9.470097, 1.000000, 1.000000
10.140782, 9.508982, 1.000000, 1.000000
10.102622, 9.547712, 1.000000, 1.000000
10.064259, 9.586122, 1.000000, 1.000000
10.025336, 9.624366, 1.000000, 1.000000
9.986492, 9.662756, 1.000000, 1.000000
9.949067, 9.701716, 1.000000, 1.000000
9.911246, 9.740423, 1.000000, 1.000000
9.865563, 9.775921, 1.000000, 1.000000
9.849999, 9.823909, 1.000000, 1.000000
9.835575, 9.872347, 1.000000, 1.000000
9.790910, 9.908271, 1.000000, 1.000000
9.753272, 9.947101, 1.000000, 1.000000
9.709174, 9.983256, 1.000000, 1.000000
9.700482, 10.034076, 1.000000, 1.000000
9.679656, 10.079871, 1.000000, 1.000000
9.629263, 10.113418, 1.000000, 1.000000
9.599317, 10.155435, 1.000000, 1.000000
9.597016, 10.208902, 1.000000, 1.000000
9.555970, 10.246321, 1.000000, 1.000000
9.508749, 10.281183, 1.000000, 1.000000
9.501760, 10.332709, 1.000000, 1.000000
9.474076, 10.375662, 1.000000, 1.000000
9.448368, 10.419434, 1.000000, 1.000000
9.440056, 10.470412, 1.000000, 1.000000
9.391885, 10.504880, 1.000000, 1.000000
9.351987, 10.542775, 1.000000, 1.000000
9.350850, 10.596725, 1.000000, 1.000000
9.311407, 10.634808, 1.000000, 1.000000
9.301051, 10.684939, 1.000000, 1.000000
9.272246, 10.727428, 1.000000, 1.000000
9.248525, 10.772023, 1.000000, 1.000000
9.238447, 10.822270, 1.000000, 1.000000
9.189427, 10.856386, 1.000000, 1.000000
9.151243, 10.894990, 1.000000, 1.000000
9.150172, 10.948967, 1.000000, 1.000000
9.109491, 10.986538, 1.000000, 1.000000
9.101239, 11.037540, 1.000000, 1.000000
9.069525, 11.078825, 1.000000, 1.000000
9.050023, 11.125168, 1.000000, 1.000000
9.030176, 11.171368, 1.000000, 1.000000
8.998819, 11.212800, 1.000000, 1.000000
8.990020, 11.263576, 1.000000, 1.000000
8.949877, 11.301369, 1.000000, 1.000000
8.947456, 11.354787, 1.000000, 1.000000
8.905042, 11.391639, 1.000000, 1.000000
8.900949, 11.444365, 1.000000, 1.000000
8.863607, 11.483318, 1.000000, 1.000000
8.850847, 11.532453, 1.000000, 1.000000
8.824033, 11.575768, 1.000000, 1.000000
8.799169, 11.619889, 1.000000, 1.000000
8.785666, 11.668717, 1.000000, 1.000000
8.747232, 11.707218, 1.000000, 1.000000
8.752645, 11.763881, 1.000000, 1.000000
8.738908, 11.812612, 1.000000, 1.000000
8.699967, 11.850903, 1.000000, 1.000000
8.697700, 11.904385, 1.000000, 1.000000
8.655361, 11.941268, 1.000000, 1.000000
8.650895, 11.993839, 1.000000, 1.000000
8.615672, 12.033670, 1.000000, 1.000000
8.596528, 12.080161, 1.000000, 1.000000
8.603579, 12.137503, 1.000000, 1.000000
8.570674, 12.178293, 1.000000, 1.000000
8.546111, 12.222540, 1.000000, 1.000000
8.553957, 12.280211, 1.000000, 1.000000
8.526985, 12.323459, 1.000000, 1.000000
8.496196, 12.365127, 1.000000, 1.000000
8.503637, 12.422630, 1.000000, 1.000000
8.482922, 12.468470, 1.000000, 1.000000
8.447691, 12.508298, 1.000000, 1.000000
8.450214, 12.563764, 1.000000, 1.000000
8.452276, 12.619039, 1.000000, 1.000000
8.435785, 12.666629, 1.000000, 1.000000
8.398254, 12.705504, 1.000000, 1.000000
8.400220, 12.760739, 1.000000, 1.000000
8.401915, 12.815862, 1.000000, 1.000000
8.388153, 12.864582, 1.000000, 1.000000
8.349061, 12.902811, 1.000000, 1.000000
8.350180, 12.957695, 1.000000, 1.000000
8.351499, 13.012662, 1.000000, 1.000000
8.340603, 13.062570, 1.000000, 1.000000
8.300005, 13.100174, 1.000000, 1.000000
8.300943, 13.154983, 1.000000, 1.000000
8.295204, 13.207027, 1.000000, 1.000000
8.253557, 13.244197, 1.000000, 1.000000
8.249517, 13.296944, 1.000000, 1.000000
8.250458, 13.351756, 1.000000, 1.000000
8.246802, 13.404659, 1.000000, 1.000000
8.206966, 13.442588, 1.000000, 1.000000
8.197585, 13.493115, 1.000000, 1.000000
8.200596, 13.548774, 1.000000, 1.000000
8.166931, 13.589270, 1.000000, 1.000000
8.118775, 13.623758, 1.000000, 1.000000
8.096742, 13.669014, 1.000000, 1.000000
8.100270, 13.724864, 1.000000, 1.000000
8.100897, 13.779591, 1.000000, 1.000000
8.100283, 13.833802, 1.000000, 1.000000
8.099898, 13.888074, 1.000000, 1.000000
8.099725, 13.942408, 1.000000, 1.000000
8.099711, 13.996792, 1.000000, 1.000000
8.099805, 14.051216, 1.000000, 1.000000
8.099955, 14.105668, 1.000000, 1.000000
8.100110, 14.160137, 1.000000, 1.000000
8.100217, 14.214611, 1.000000, 1.000000
8.100227, 14.269078, 1.000000, 1.000000
8.100089, 14.323527, 1.000000, 1.000000
8.099859, 14.377946, 1.000000, 1.000000
8.099720, 14.432317, 1.000000, 1.000000
8.099860, 14.486627, 1.000000, 1.000000
8.100467, 14.540859, 1.000000, 1.000000
8.099938, 14.595652, 1.000000, 1.000000
8.100199, 14.649849, 1.000000, 1.000000
8.140489, 14.687592, 1.000000, 1.000000
8.151771, 14.737355, 1.000000, 1.000000
8.149382, 14.792759, 1.000000, 1.000000
8.150345, 14.846784, 1.000000, 1.000000
8.150211, 14.901260, 1.000000, 1.000000
8.149703, 14.955891, 1.000000, 1.000000
8.149550, 15.010375, 1.000000, 1.000000
8.150461, 15.064418, 1.000000, 1.000000
8.150883, 15.118665, 1.000000, 1.000000
8.146378, 15.174951, 1.000000, 1.000000
8.169230, 15.219906, 1.000000, 1.000000
8.202645, 15.260487, 1.000000, 1.000000
8.199303, 15.316292, 1.000000, 1.000000
8.200001, 15.370423, 1.000000, 1.000000
8.200746, 15.424536, 1.000000, 1.000000
8.196771, 15.480603, 1.000000, 1.000000
8.223425, 15.523983, 1.000000, 1.000000
8.253415, 15.565982, 1.000000, 1.000000
8.248913, 15.622268, 1.000000, 1.000000
8.250263, 15.676129, 1.000000, 1.000000
8.250751, 15.730348, 1.000000, 1.000000
8.246734, 15.786432, 1.000000, 1.000000
8.278913, 15.827524, 1.000000, 1.000000
8.302931, 15.871996, 1.000000, 1.000000
8.300090, 15.927594, 1.000000, 1.000000
8.296930, 15.983324, 1.000000, 1.000000
8.325608, 16.025866, 1.000000, 1.000000
8.353986, 16.068532, 1.000000, 1.000000
8.346168, 16.126191, 1.000000, 1.000000
8.369637, 16.170891, 1.000000, 1.000000
8.403391, 16.211330, 1.000000, 1.000000
8.396849, 16.268461, 1.000000, 1.000000
8.413815, 16.315854, 1.000000, 1.000000
8.451512, 16.354660, 1.000000, 1.000000
8.449787, 16.409796, 1.000000, 1.000000
8.448211, 16.464869, 1.000000, 1.000000
8.461088, 16.513956, 1.000000, 1.000000
8.500698, 16.551970, 1.000000, 1.000000
8.499500, 16.606887, 1.000000, 1.000000
8.500546, 16.660875, 1.000000, 1.000000
8.497850, 16.716412, 1.000000, 1.000000
8.512203, 16.764888, 1.000000, 1.000000
8.551145, 16.803178, 1.000000, 1.000000
8.549406, 16.858319, 1.000000, 1.000000
8.550607, 16.912243, 1.000000, 1.000000
8.547673, 16.967879, 1.000000, 1.000000
8.563288, 17.015832, 1.000000, 1.000000
8.601539, 17.054408, 1.000000, 1.000000
8.599326, 17.109746, 1.000000, 1.000000
8.600664, 17.163613, 1.000000, 1.000000
8.597497, 17.219345, 1.000000, 1.000000
8.614445, 17.266746, 1.000000, 1.000000
8.651797, 17.305695, 1.000000, 1.000000
8.649776, 17.360953, 1.000000, 1.000000
8.648060, 17.416084, 1.000000, 1.000000
8.662009, 17.464727, 1.000000, 1.000000
8.701002, 17.502997, 1.000000, 1.000000
8.699821, 17.557907, 1.000000, 1.000000
8.698439, 17.612900, 1.000000, 1.000000
8.709744, 17.662638, 1.000000, 1.000000
8.749985, 17.700391, 1.000000, 1.000000
8.749911, 17.754842, 1.000000, 1.000000
8.748852, 17.809701, 1.000000, 1.000000
8.757439, 17.860566, 1.000000, 1.000000
8.798731, 17.897883, 1.000000, 1.000000
8.799596, 17.951945, 1.000000, 1.000000
8.803367, 18.004804, 1.000000, 1.000000
8.845662, 18.041706, 1.000000, 1.000000
8.849010, 18.094740, 1.000000, 1.000000
8.886667, 18.133563, 1.000000, 1.000000
8.899347, 18.182731, 1.000000, 1.000000
8.924735, 18.226636, 1.000000, 1.000000
8.954239, 18.268836, 1.000000, 1.000000
8.945859, 18.326728, 1.000000, 1.000000
8.971399, 18.370569, 1.000000, 1.000000
9.000971, 18.412741, 1.000000, 1.000000
9.009942, 18.463446, 1.000000, 1.000000
9.050092, 18.501236, 1.000000, 1.000000
9.052473, 18.554671, 1.000000, 1.000000
9.094872, 18.591529, 1.000000, 1.000000
9.099035, 18.644226, 1.000000, 1.000000
9.136275, 18.683221, 1.000000, 1.000000
9.149159, 18.732305, 1.000000, 1.000000
9.175905, 18.775648, 1.000000, 1.000000
9.200670, 18.819810, 1.000000, 1.000000
9.215163, 18.868228, 1.000000, 1.000000
9.251508, 18.907594, 1.000000, 1.000000
9.254388, 18.960822, 1.000000, 1.000000
9.296880, 18.997642, 1.000000, 1.000000
9.335307, 19.036146, 1.000000, 1.000000
9.379854, 19.072115, 1.000000, 1.000000
9.399871, 19.118244, 1.000000, 1.000000
9.414202, 19.166729, 1.000000, 1.000000
9.450961, 19.205924, 1.000000, 1.000000
9.455227, 19.258578, 1.000000, 1.000000
9.497600, 19.295447, 1.000000, 1.000000
9.499948, 19.348895, 1.000000, 1.000000
9.540224, 19.386633, 1.000000, 1.000000
9.548862, 19.437476, 1.000000, 1.000000
9.579971, 19.479011, 1.000000, 1.000000
9.601164, 19.524654, 1.000000, 1.000000
9.613546, 19.573945, 1.000000, 1.000000
9.662457, 19.608106, 1.000000, 1.000000
9.699089, 19.647354, 1.000000, 1.000000
9.700077, 19.701365, 1.000000, 1.000000
9.699168, 19.756163, 1.000000, 1.000000
9.705736, 19.807863, 1.000000, 1.000000
9.747564, 19.844958, 1.000000, 1.000000
9.749791, 19.898457, 1.000000, 1.000000
9.788702, 19.936760, 1.000000, 1.000000
9.801891, 19.985718, 1.000000, 1.000000
9.799891, 20.040967, 1.000000, 1.000000
9.799509, 20.095546, 1.000000, 1.000000
9.800765, 20.149446, 1.000000, 1.000000
9.798840, 20.204665, 1.000000, 1.000000
9.804649, 20.256679, 1.000000, 1.000000
9.845428, 20.294209, 1.000000, 1.000000
9.851843, 20.345972, 1.000000, 1.000000
9.848940, 20.401596, 1.000000, 1.000000
9.849693, 20.455705, 1.000000, 1.000000
9.850297, 20.509875, 1.000000, 1.000000
9.850364, 20.564268, 1.000000, 1.000000
9.850137, 20.618783, 1.000000, 1.000000
9.849859, 20.673319, 1.000000, 1.000000
9.849762, 20.727780, 1.000000, 1.000000
9.849886, 20.782150, 1.000000, 1.000000
9.850079, 20.836490, 1.000000, 1.000000
9.850184, 20.890868, 1.000000, 1.000000
9.850041, 20.945348, 1.000000, 1.000000
9.849714, 20.999904, 1.000000, 1.000000
9.850415, 21.054034, 1.000000, 1.000000
9.848694, 21.109168, 1.000000, 1.000000
9.857262, 21.160040, 1.000000, 1.000000
9.898495, 21.197382, 1.000000, 1.000000
9.899931, 21.251208, 1.000000, 1.000000
9.900227, 21.305506, 1.000000, 1.000000
9.899805, 21.360101, 1.000000, 1.000000
9.899835, 21.414510, 1.000000, 1.000000
9.900987, 21.468454, 1.000000, 1.000000
9.896741, 21.524633, 1.000000, 1.000000
9.918380, 21.570091, 1.000000, 1.000000
9.952578, 21.610346, 1.000000, 1.000000
9.950093, 21.665796, 1.000000, 1.000000
9.948994, 21.720672, 1.000000, 1.000000
9.950439, 21.774495, 1.000000, 1.000000
9.950507, 21.828887, 1.000000, 1.000000
9.949255, 21.883827, 1.000000, 1.000000
9.949920, 21.937972, 1.000000, 1.000000
9.951159, 21.991880, 1.000000, 1.000000
9.948820, 22.047269, 1.000000, 1.000000
9.951279, 22.100672, 1.000000, 1.000000
9.991547, 22.138413, 1.000000, 1.000000
10.001454, 22.188730, 1.000000, 1.000000
9.999688, 22.243882, 1.000000, 1.000000
10.000098, 22.298133, 1.000000, 1.000000
10.001220, 22.352089, 1.000000, 1.000000
10.042353, 22.389471, 1.000000, 1.000000
10.051295, 22.440193, 1.000000, 1.000000
10.049750, 22.495240, 1.000000, 1.000000
10.050102, 22.549545, 1.000000, 1.000000
10.049940, 22.604006, 1.000000, 1.000000
10.049972, 22.658390, 1.000000, 1.000000
10.050039, 22.712829, 1.000000, 1.000000
10.050057, 22.767277, 1.000000, 1.000000
10.049959, 22.821665, 1.000000, 1.000000
10.049881, 22.876040, 1.000000, 1.000000
10.050164, 22.930576, 1.000000, 1.000000
10.050050, 22.984958, 1.000000, 1.000000
10.049392, 23.039102, 1.000000, 1.000000
10.051823, 23.094531, 1.000000, 1.000000
10.014203, 23.133369, 1.000000, 1.000000
9.997536, 23.180886, 1.000000, 1.000000
10.000650, 23.236597, 1.000000, 1.000000
9.999348, 23.290478, 1.000000, 1.000000
10.001458, 23.345773, 1.000000, 1.000000
9.963280, 23.384380, 1.000000, 1.000000
9.947387, 23.432218, 1.000000, 1.000000
9.951114, 23.488182, 1.000000, 1.000000
9.949160, 23.541794, 1.000000, 1.000000
9.950467, 23.596756, 1.000000, 1.000000
9.949134, 23.650624, 1.000000, 1.000000
9.909324, 23.688563, 1.000000, 1.000000
9.897467, 23.738054, 1.000000, 1.000000
9.901214, 23.794043, 1.000000, 1.000000
9.900060, 23.847996, 1.000000, 1.000000
9.898799, 23.901840, 1.000000, 1.000000
9.901937, 23.957671, 1.000000, 1.000000
9.893960, 24.008449, 1.000000, 1.000000
9.853036, 24.045903, 1.000000, 1.000000
9.849660, 24.099325, 1.000000, 1.000000
9.896971, 24.144232, 1.000000, 1.000000
9.865334, 24.149106, 1.000000, 1.000000
9.815753, 24.173328, 1.000000, 1.000000
9.785039, 24.224233, 1.000000, 1.000000
9.740747, 24.250304, 1.000000, 1.000000
9.689365, 24.257450, 1.000000, 1.000000
9.652102, 24.298912, 1.000000, 1.000000
9.598453, 24.300789, 1.000000, 1.000000
9.560639, 24.340877, 1.000000, 1.000000
9.510951, 24.352305, 1.000000, 1.000000
9.454731, 24.347962, 1.000000, 1.000000
9.416282, 24.386520, 1.000000, 1.000000
9.368346, 24.402176, 1.000000, 1.000000
9.313116, 24.400223, 1.000000, 1.000000
9.257680, 24.397771, 1.000000, 1.000000
9.218169, 24.433778, 1.000000, 1.000000
9.171624, 24.452760, 1.000000, 1.000000
9.115755, 24.449326, 1.000000, 1.000000
9.061743, 24.450223, 1.000000, 1.000000
9.007154, 24.449900, 1.000000, 1.000000
8.952816, 24.450025, 1.000000, 1.000000
8.898231, 24.450299, 1.000000, 1.000000
8.845173, 24.447052, 1.000000, 1.000000
8.807844, 24.405781, 1.000000, 1.000000
8.756459, 24.398447, 1.000000, 1.000000
8.700974, 24.401019, 1.000000, 1.000000
8.647207, 24.399437, 1.000000, 1.000000
8.592599, 24.399890, 1.000000, 1.000000
8.538061, 24.400174, 1.000000, 1.000000
8.483664, 24.400117, 1.000000, 1.000000
8.429270, 24.400052, 1.000000, 1.000000
8.374868, 24.400007, 1.000000, 1.000000
8.320459, 24.399977, 1.000000, 1.000000
8.266045, 24.399961, 1.000000, 1.000000
8.211626, 24.399956, 1.000000, 1.000000
8.157204, 24.399959, 1.000000, 1.000000
8.102780, 24.399968, 1.000000, 1.000000
8.048354, 24.399979, 1.000000, 1.000000
7.993929, 24.399990, 1.000000, 1.000000
7.939504, 24.399999, 1.000000, 1.000000
7.885080, 24.400007, 1.000000, 1.000000
7.830657, 24.400012, 1.000000, 1.000000
7.776235, 24.400015, 1.000000, 1.000000
7.721814, 24.400017, 1.000000, 1.000000
7.667392, 24.400018, 1.000000, 1.000000
7.612972, 24.400017, 1.000000, 1.000000
7.558552, 24.400016, 1.000000, 1.000000
7.504132, 24.400013, 1.000000, 1.000000
7.449712, 24.400010, 1.000000, 1.000000
7.395293, 24.400007, 1.000000, 1.000000
7.340874, 24.400003, 1.000000, 1.000000
7.286454, 24.400000, 1.000000, 1.000000
7.232035, 24.399996, 1.000000, 1.000000
7.177615, 24.399993, 1.000000, 1.000000
7.123196, 24.399990, 1.000000, 1.000000
7.068776, 24.399988, 1.000000, 1.000000
7.014355, 24.399988, 1.000000, 1.000000
6.959934, 24.399988, 1.000000, 1.000000
6.905513, 24.399989, 1.000000, 1.000000
6.851091, 24.399991, 1.000000, 1.000000
6.796670, 24.399994, 1.000000, 1.000000
6.742247, 24.399997, 1.000000, 1.000000
6.687825, 24.400000, 1.000000, 1.000000
6.633403, 24.400003, 1.000000, 1.000000
6.578981, 24.400006, 1.000000, 1.000000
6.524559, 24.400008, 1.000000, 1.000000
6.470138, 24.400010, 1.000000, 1.000000
6.415717, 24.400011, 1.000000, 1.000000
6.361296, 24.400011, 1.000000, 1.000000
6.306876, 24.400009, 1.000000, 1.000000
6.252456, 24.400006, 1.000000, 1.000000
6.198037, 24.400002, 1.000000, 1.000000
6.143619, 24.399995, 1.000000, 1.000000
6.089202, 24.399986, 1.000000, 1.000000
6.034786, 24.399975, 1.000000, 1.000000
5.980370, 24.399963, 1.000000, 1.000000
5.925926, 24.400019, 1.000000, 1.000000
5.871434, 24.400191, 1.000000, 1.000000
5.817424, 24.399199, 1.000000, 1.000000
5.761472, 24.402895, 1.000000, 1.000000
5.720803, 24.369695, 1.000000, 1.000000
5.675923, 24.346663, 1.000000, 1.000000
5.619623, 24.351200, 1.000000, 1.000000
5.565945, 24.349407, 1.000000, 1.000000
5.511380, 24.349753, 1.000000, 1.000000
5.456084, 24.351867, 1.000000, 1.000000
5.417151, 24.314476, 1.000000, 1.000000
5.369673, 24.297714, 1.000000, 1.000000
5.314403, 24.299765, 1.000000, 1.000000
5.258868, 24.302453, 1.000000, 1.000000
5.219054, 24.267190, 1.000000, 1.000000
5.172850, 24.247353, 1.000000, 1.000000
5.117424, 24.249780, 1.000000, 1.000000
5.061668, 24.253002, 1.000000, 1.000000
5.021576, 24.218411, 1.000000, 1.000000
4.974691, 24.200217, 1.000000, 1.000000
4.928593, 24.180125, 1.000000, 1.000000
4.887204, 24.148664, 1.000000, 1.000000
4.836021, 24.140845, 1.000000, 1.000000
4.798736, 24.099479, 1.000000, 1.000000
4.743595, 24.101207, 1.000000, 1.000000
4.691993, 24.094455, 1.000000, 1.000000
4.654778, 24.052905, 1.000000, 1.000000
4.601676, 24.049685, 1.000000, 1.000000
4.547253, 24.049092, 1.000000, 1.000000
4.505333, 24.012507, 1.000000, 1.000000
4.498586, 23.959349, 1.000000, 1.000000
4.501595, 23.903953, 1.000000, 1.000000
4.461479, 23.866075, 1.000000, 1.000000
